Title,Rating,Votes,Duration
617. Tahoe Joe 2: The Sierra Nevada Bigfoot Conspiracy,4.3,227,1h 14m
618. Byte,3.4,119,1h 37m
619. La damnée,6,103,1h 20m
620. Jimmy,4.1,198,1h 25m
621. Take Good Care,N/A,N/A,1h 41m
622. Effigy,2.8,262,1h 18m
623. Videotheque,6.1,98,1h 52m
624. Inverted,4.4,45,1h 28m
625. How to Make a Werewolf,5.6,83,16+
626. Para Betina Pengikut Iblis: Part 2,4,116,1h 30m
627. Arctic Hollow,2.3,179,1h 10m
628. Art of a Hit,4.2,213,1h 33m
629. Kuang Bao Ju Xi,6.1,68,1h 15m
630. Kuyang,5.2,456,1h 37m
631. Behave,3,137,1h 28m
632. Gen 2,3.5,13,N/A
633. Chithini,6,551,2h 31m
634. Terror Zone,3.3,8,1h 28m
635. Virgo,7,46,1h 27m
636. Paku Tanah Jawa,4,107,1h 40m
637. Amityville Bigfoot,3,140,1h 28m
638. Rita,5.8,265,1h 47m
639. Xoftex,6.3,38,1h 39m
640. Mr. Sandman,6.5,22,47m
641. Spirit Riser,6.7,33,1h 38m
642. Lampir,5.7,185,1h 37m
643. Pee Nak 4,4.8,397,1h 55m
644. Mystic Singer,4.8,237,1h 36m
645. I Joined a Cult,4.6,79,N/A
646. Alpacalypse,5.5,27,1h 17m
647. Idiot Girls and School Ghost: School Anniversary,7.3,45,1h 30m
648. Sun,8.2,24,1h 15m
649. Cold Blows the Wind,5.1,353,1h 25m
650. What Happened to Dorothy Bell?,N/A,N/A,N/A
651. Sam and Colby: The Legends of the Paranormal,4.8,303,1h 38m
652. Quadrant,4.3,138,1h 13m
653. The Cursed,5,112,1h 37m
654. Possession Street,6.6,29,1h 36m
655. Pigman,3.6,70,N/A
656. Maya,N/A,N/A,1h 48m
657. I Saw Black Clouds,3.9,25,1h 19m
658. Are You Dead Yet?,N/A,N/A,N/A
659. The Deserving,8.3,64,N/A
660. Shadows of Bigfoot,4,128,N/A
661. Dooba Dooba,6.3,7,N/A
662. Pechi,5.5,1.5,1h 50m
663. Geethanjali Malli Vachindi,4.9,2.2,2h 24m
664. The Best of Me,N/A,N/A,1h 29m
665. The Unsolved Love Hotel Murder Case Incident,N/A,N/A,1h 10m
666. Killjoy: Terrify,4.5,11,N/A
667. The Box,3.7,70,1h 19m
668. Fright,6.8,55,1h 21m
669. The Killers,6.1,73,1h 59m
670. The Vampire and the Vigilante,3.7,48,1h 15m
671. Amityville Turkey Day,2.7,303,1h 34m
672. Retreat,8.6,15,1h 33m
673. The Gatekeeper,5.3,18,1h 37m
674. Sorop,6.9,56,1h 43m
675. Our Happy Place,N/A,N/A,1h 30m
676. My Boo,6.1,657,2h 5m
677. Jeonde Raho Bhoot Ji,5.3,137,1h 52m
678. Sinakagon,6.8,31,1h 55m
"679. Nanay, tatay",7.4,43,2h
680. Tragic Waste,7.9,80,1h 17m
681. The Summer We Died,5.2,406,1h 13m
682. Inherit the Witch,3.2,49,1h 25m
683. The Coldness,4.9,54,N/A
684. Project Dorothy,4,3.2,1h 20m
685. Touched by Eternity,6,54,1h 35m
686. The Seductress from Hell,7,16,1h 42m
687. Traumatika,5.8,60,1h 27m
688. In the Name of God,5.2,154,1h 29m
689. Jurnal Risa by Risa Saraswati,4.4,282,1h 32m
690. The Gesuidouz,6.9,52,1h 33m
691. Cholo Zombies,4.7,102,1h 36m
692. Porcelain,3.9,107,1h 28m
693. The Deadly Swarm,2.4,185,1h 21m
694. Overkill,3.4,25,N/A
695. Saint Catherine,5.9,50,1h 26m
696. Blood Mountain Massacre,5.4,36,1h 29m
697. Ga la,4.3,20,1h 37m
698. Ghost Train,N/A,N/A,1h 35m
699. Insane Like Me?,4.5,54,1h 26m
700. Danyang Mahar Tukar Nyawa,6.5,7,1h 50m
701. Ame no naka no yokujô,6,66,2h 12m
702. Protein,6.6,61,1h 40m
703. Baal,5.3,16,1h 37m
704. Sharkers,4.1,160,1h 28m
705. Boo Main Dargi,6.2,20,N/A
706. The Bench,3.8,179,1h 15m
707. The Forest,N/A,N/A,1h 47m
708. Devil's Horns,4.5,116,1h 21m
709. The McKinney Family Home Videos,5.6,22,1h 8m
710. Terrornet,3.7,84,1h 28m
711. Slave Dolls 2: Red Rooms,N/A,N/A,N/A
712. Lizzie Lazarus,4.5,93,1h 31m
713. The Despaired,6.9,31,2h 10m
714. Trinil,4.5,351,1h 45m
715. Roxana,4,64,1h 38m
716. The Hunter's Anthology: The Demon Hunter,5,95,2h 6m
717. Pandora,6,15,N/A
718. Vegan,5.8,10,N/A
719. C202,7.8,2.2,2h 15m
720. Elf in the Hood,4.5,19,1h 16m
721. Scopophobia,5.8,45,1h 40m
722. Shadows,6.5,20,1h 15m
723. Zim Zim Ala Kazim,3.5,107,1h 40m
724. Halloween: The Hunt of Michael Myers,8.5,14,1h 21m
725. Treasures of Terror Vol 1,4.3,18,N/A
726. Game of Death - The six Doors to Hell,N/A,N/A,N/A
727. Un cuento de pescadores,7.3,38,1h 43m
728. Devil on Stalk,N/A,N/A,11m
729. BlackOut,7.4,20,N/A
730. A Most Atrocious Thing,3.8,251,1h 15m
731. Blodsuger,6.8,5,1h 34m
732. Old Wounds,8.6,10,1h 49m
733. Secret Shadow,7.4,16,1h 22m
734. Agrinai,7.9,66,1h 33m
735. The Captives,3.5,66,1h 13m
736. Amityville AI,4.2,32,N/A
737. The Frontrooms,3.2,36,1h 14m
738. Cursed in Baja,8.2,19,1h 20m
739. Father's Haunted House,5.9,288,1h 33m
740. Wild Animal,8.2,12,19m
741. Jeffrey's Hell,4.7,86,1h 20m
742. A Cold Grave,3.5,270,N/A
743. The Hostage,6,10,N/A
744. A Gong,6.6,7,1h 47m
745. The Apocalypse Box,3.3,237,1h 26m
746. Scream 2,N/A,N/A,31m
747. Rerouting,4.2,160,1h 26m
748. Curtains for Christmas,5.4,67,1h 10m
749. The Alien Report,4.6,151,1h 21m
750. A Haunting in Council House,5,56,1h 34m
